"","Strain Name","Virus Type","Subtype/Genotype (ViPR)","GenBank Accession","Sequence Length","Pango Genome Lineage","Collection Date","Host","GenBank Host","Country","Mol Type","seq_length","seq_coverage","cov_categories","days","date","date2","date4","date5","Continent","Continent_Region"
"4214","DENV-1/IND/826883/1982","Dengue virus 1","1-V","JQ922545","10625","-N/A-",1982-01-01,"Human","Homo sapiens","India","genomic RNA",10625,0.965909090909091,">90%",1982-01-01,1981-12-27,1981-12-20,1981-12-06,1982-01-01,"Asia","India+"
"4215","00437/82","Dengue virus 1",NA,"MW946120","10179","-N/A-",1982-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",1982-01-01,1981-12-27,1981-12-20,1981-12-06,1982-01-01,"Asia","Southeastern Asia"
"4216","DENV4-2_BE_H_403714","Dengue virus 4","4-II","OK605768","10649","-N/A-",1982-01-01,"Human","Homo sapiens","Brazil","genomic RNA",10649,0.968090909090909,">90%",1982-01-01,1981-12-27,1981-12-20,1981-12-06,1982-01-01,"South America","Brazil"
"4217","1349","Dengue virus 2",NA,"EU056810","10723","-N/A-",1983-01-01,"Human","Homo sapiens","Burkina Faso","genomic RNA",10723,0.974818181818182,">90%",1983-01-01,1982-12-26,1982-12-19,1982-12-05,1983-01-01,"Africa","Western Africa"
"4218","DENV-3/LK/BID-V2410/1983","Dengue virus 3",NA,"GQ199889","10645","-N/A-",1983-01-01,"Human","Homo sapiens","Sri Lanka","genomic RNA",10645,0.967727272727273,">90%",1983-01-01,1982-12-26,1982-12-19,1982-12-05,1983-01-01,"Asia","India+"
"4219","DENV-2/MX/BID-V3355/1983","Dengue virus 2","2-American","GQ868589","10668","-N/A-",1983-01-01,"Human","Homo sapiens","Mexico","genomic RNA",10668,0.969818181818182,">90%",1983-01-01,1982-12-26,1982-12-19,1982-12-05,1983-01-01,"South America","Mexico"
"4220","DENV-2/MX/BID-V3354/1983","Dengue virus 2","2-American","GQ868588","10667","-N/A-",1983-01-01,"Human","Homo sapiens","Mexico","genomic RNA",10667,0.969727272727273,">90%",1983-01-01,1982-12-26,1982-12-19,1982-12-05,1983-01-01,"South America","Mexico"
"4221","DENV-3/LK/BID-V2407/1983","Dengue virus 3",NA,"GQ199888","10663","-N/A-",1983-01-01,"Human","Homo sapiens","Sri Lanka","genomic RNA",10663,0.969363636363636,">90%",1983-01-01,1982-12-26,1982-12-19,1982-12-05,1983-01-01,"Asia","India+"
"4222","DENV-3/LK/BID-V2405/1983","Dengue virus 3",NA,"GQ199887","10663","-N/A-",1983-01-01,"Human","Homo sapiens","Sri Lanka","genomic RNA",10663,0.969363636363636,">90%",1983-01-01,1982-12-26,1982-12-19,1982-12-05,1983-01-01,"Asia","India+"
"4223","DENV-3/LK/BID-V2415/1983","Dengue virus 3",NA,"KF955476","10462","-N/A-",1983-01-01,"Human","Homo sapiens","Sri Lanka","genomic RNA",10462,0.951090909090909,">90%",1983-01-01,1982-12-26,1982-12-19,1982-12-05,1983-01-01,"Asia","India+"
"4224","D83-144","Dengue virus 3","3-II","KJ737430","10707","-N/A-",1983-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10707,0.973363636363636,">90%",1983-01-01,1982-12-26,1982-12-19,1982-12-05,1983-01-01,"Asia","Southeastern Asia"
"4225","00493/83","Dengue virus 1","1-V","MW946010","10179","-N/A-",1983-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",1983-01-01,1982-12-26,1982-12-19,1982-12-05,1983-01-01,"Asia","Southeastern Asia"
"4226","DENV1-1_AUS_H_T1_9","Dengue virus 1","1-IV","OK605753","10735","-N/A-",1983-01-01,"Human","Homo sapiens","Australia","genomic RNA",10735,0.975909090909091,">90%",1983-01-01,1982-12-26,1982-12-19,1982-12-05,1983-01-01,"Australia","Oceania"
"4227","DENV4-3_DAK_H_38550","Dengue virus 4",NA,"OK605769","10651","-N/A-",1983-01-01,"Human","Homo sapiens","Senegal","genomic RNA",10651,0.968272727272727,">90%",1983-01-01,1982-12-26,1982-12-19,1982-12-05,1983-01-01,"Africa","Western Africa"
"4228","ThD2_0498_84","Dengue virus 2","2-AsianI","DQ181804","10723","-N/A-",1984-01-01,"Unknown","-N/A-","Thailand","genomic RNA",10723,0.974818181818182,">90%",1984-01-01,1984-01-01,1984-01-01,1984-01-01,1984-01-01,"Asia","Southeastern Asia"
"4229","DENV-2/HN/BID-V2945/1984","Dengue virus 2","2-American","FJ898449","10668","-N/A-",1984-01-01,"Human","Homo sapiens","Honduras","genomic RNA",10668,0.969818181818182,">90%",1984-01-01,1984-01-01,1984-01-01,1984-01-01,1984-01-01,"South America","Rest Central America"
"4230","DENV-3/IN/BID-V2417/1984","Dengue virus 3",NA,"KF955477","10525","-N/A-",1984-01-01,"Human","Homo sapiens","India","genomic RNA",10525,0.956818181818182,">90%",1984-01-01,1984-01-01,1984-01-01,1984-01-01,1984-01-01,"Asia","India+"
"4231","ThD2_0433_85","Dengue virus 2","2-AsianI","DQ181803","10723","-N/A-",1985-01-01,"Unknown","-N/A-","Thailand","genomic RNA",10723,0.974818181818182,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,"Asia","Southeastern Asia"
"4232","DENV-3/MZ/BID-V2418/1985","Dengue virus 3","3-III","FJ882575","10663","-N/A-",1985-01-01,"Human","Homo sapiens","Mozambique","genomic RNA",10663,0.969363636363636,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,"Africa","Southern Africa"
"4233","DENV-1/VG/BID-V2937/1985","Dengue virus 1",NA,"GQ868601","10690","-N/A-",1985-01-01,"Human","Homo sapiens","British Virgin Islands","genomic RNA",10690,0.971818181818182,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,"South America","Rest Central America"
"4234","DENV-3/LK/BID-V2414/1985","Dengue virus 3",NA,"FJ882574","10651","-N/A-",1985-01-01,"Human","Homo sapiens","Sri Lanka","genomic RNA",10651,0.968272727272727,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,"Asia","India+"
"4235","D4/PR/M36/1985","Dengue virus 4","4-II","GU318317","10500","-N/A-",1985-01-01,"Unknown","-N/A-",NA,"genomic RNA",10500,0.954545454545455,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,NA,NA
"4236","D4/PR/M37/1985","Dengue virus 4","4-II","GU318318","10500","-N/A-",1985-01-01,"Unknown","-N/A-",NA,"genomic RNA",10500,0.954545454545455,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,NA,NA
"4237","D4/PR/M31/1985","Dengue virus 4","4-II","GU318312","10500","-N/A-",1985-01-01,"Unknown","-N/A-",NA,"genomic RNA",10500,0.954545454545455,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,NA,NA
"4238","D4/PR/M33/1985","Dengue virus 4","4-II","GU318314","10500","-N/A-",1985-01-01,"Unknown","-N/A-",NA,"genomic RNA",10500,0.954545454545455,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,NA,NA
"4239","D4/PR/M32/1985","Dengue virus 4","4-II","GU318313","10500","-N/A-",1985-01-01,"Unknown","-N/A-",NA,"genomic RNA",10500,0.954545454545455,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,NA,NA
"4240","D4/PR/114/1985","Dengue virus 4","4-II","GU318311","10500","-N/A-",1985-01-01,"Unknown","-N/A-",NA,"genomic RNA",10500,0.954545454545455,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,NA,NA
"4241","D4/PR/M34/1985","Dengue virus 4","4-II","GU318315","10499","-N/A-",1985-01-01,"Unknown","-N/A-",NA,"genomic RNA",10499,0.954454545454545,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,NA,NA
"4242","D4/PR/M35/1985","Dengue virus 4","4-II","GU318316","10500","-N/A-",1985-01-01,"Unknown","-N/A-",NA,"genomic RNA",10500,0.954545454545455,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,NA,NA
"4243","D85-052","Dengue virus 4","4-I","MW945503","10164","-N/A-",1985-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10164,0.924,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,"Asia","Southeastern Asia"
"4244","DENV3-2_JKT_85-934","Dengue virus 3","3-I","OK605763","10707","-N/A-",1985-01-01,"Human","Homo sapiens","Indonesia","genomic RNA",10707,0.973363636363636,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,"Asia","Indonesia+"
"4245","55765 DENV 2","Dengue virus 2",NA,"OK469345","10680","-N/A-",1985-01-01,"Human","Homo sapiens","Myanmar","genomic RNA",10680,0.970909090909091,">90%",1985-01-01,1984-12-30,1984-12-30,1984-12-30,1985-01-01,"Asia","Southeastern Asia"
"4246","I348600","Dengue virus 2","2-American","AY702040","10675","-N/A-",1986-01-01,"Unknown","-N/A-","Colombia","genomic RNA",10675,0.970454545454545,">90%",1986-01-01,1985-12-29,1985-12-29,1985-12-29,1986-01-01,"South America","Rest South America"
"4247","DENV-1/US/BID-V2097/1986","Dengue virus 1",NA,"FJ562106","10690","-N/A-",1986-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10690,0.971818181818182,">90%",1986-01-01,1985-12-29,1985-12-29,1985-12-29,1986-01-01,"North America","USA"
"4248","DENV-4/US/BID-V1083/1986","Dengue virus 4","4-II","EU854295","10566","-N/A-",1986-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10566,0.960545454545455,">90%",1986-01-01,1985-12-29,1985-12-29,1985-12-29,1986-01-01,"North America","USA"
"4249","DENV-2/US/BID-V1163/1986","Dengue virus 2","2_AsianAmerican","EU569704","10668","-N/A-",1986-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10668,0.969818181818182,">90%",1986-01-01,1985-12-29,1985-12-29,1985-12-29,1986-01-01,"North America","USA"
"4250","DENV-2/US/BID-V1164/1986","Dengue virus 2","2_AsianAmerican","EU482568","10678","-N/A-",1986-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1986-01-01,1985-12-29,1985-12-29,1985-12-29,1986-01-01,"North America","USA"
"4251","DENV-2/BF/BID-V3502/1986","Dengue virus 2",NA,"GU131843","10657","-N/A-",1986-01-01,"Mosquito","Aedes aegypti","Burkina Faso","genomic RNA",10657,0.968818181818182,">90%",1986-01-01,1985-12-29,1985-12-29,1985-12-29,1986-01-01,"Africa","Western Africa"
"4252","DENV-2/CO/BID-V3358/1986","Dengue virus 2","2-American","GQ868592","10667","-N/A-",1986-01-01,"Human","Homo sapiens","Colombia","genomic RNA",10667,0.969727272727273,">90%",1986-01-01,1985-12-29,1985-12-29,1985-12-29,1986-01-01,"South America","Rest South America"
"4253","KD86-035","Dengue virus 1",NA,"JN638336","10735","-N/A-",1986-01-01,"Unknown","-N/A-","Thailand","genomic RNA",10735,0.975909090909091,">90%",1986-01-01,1985-12-29,1985-12-29,1985-12-29,1986-01-01,"Asia","Southeastern Asia"
"4254","DENV-2/PR/BID-V856/1986","Dengue virus 2","2_AsianAmerican","KF955363","10531","-N/A-",1986-01-01,"Human","Homo sapiens","Puerto Rico","genomic RNA",10531,0.957363636363636,">90%",1986-01-01,1985-12-29,1985-12-29,1985-12-29,1986-01-01,"South America","Rest Central America"
"4255","DENV-2/US/BID-V1169/1987","Dengue virus 2","2_AsianAmerican","EU482573","10660","-N/A-",1987-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10660,0.969090909090909,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"North America","USA"
"4256","DENV-2/US/BID-V1172/1987","Dengue virus 2","2_AsianAmerican","EU482576","10678","-N/A-",1987-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"North America","USA"
"4257","ThD3_0007_87","Dengue virus 3","3-II","AY676353","10707","-N/A-",1987-01-01,"Unknown","-N/A-","Thailand","genomic RNA",10707,0.973363636363636,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"Asia","Southeastern Asia"
"4258","DENV-2/US/BID-V1171/1987","Dengue virus 2","2_AsianAmerican","EU482575","10667","-N/A-",1987-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10667,0.969727272727273,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"North America","USA"
"4259","DENV-1/US/BID-V2142/1987","Dengue virus 1",NA,"FJ478458","10680","-N/A-",1987-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10680,0.970909090909091,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"North America","USA"
"4260","DENV-2/US/BID-V1165/1987","Dengue virus 2","2_AsianAmerican","EU482569","10678","-N/A-",1987-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"North America","USA"
"4261","DENV-2/US/BID-V1170/1987","Dengue virus 2","2_AsianAmerican","EU482574","10678","-N/A-",1987-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"North America","USA"
"4262","DENV-1/US/BID-V2143/1987","Dengue virus 1",NA,"FJ410190","10684","-N/A-",1987-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10684,0.971272727272727,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"North America","USA"
"4263","DENV-2/US/BID-V1168/1987","Dengue virus 2","2_AsianAmerican","EU482572","10649","-N/A-",1987-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10649,0.968090909090909,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"North America","USA"
"4264","DENV-2/US/BID-V1167/1987","Dengue virus 2","2_AsianAmerican","EU482571","10678","-N/A-",1987-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"North America","USA"
"4265","DENV-2/US/BID-V1174/1987","Dengue virus 2","2_AsianAmerican","EU482577","10678","-N/A-",1987-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"North America","USA"
"4266","ThD3_0010_87","Dengue virus 3","3-II","AY676352","10709","-N/A-",1987-01-01,"Unknown","-N/A-","Thailand","genomic RNA",10709,0.973545454545454,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"Asia","Southeastern Asia"
"4267","DENV-2/US/BID-V1166/1987","Dengue virus 2","2_AsianAmerican","EU482570","10678","-N/A-",1987-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"North America","USA"
"4268","DENV-2/VI/BID-V2946/1987","Dengue virus 2","2_AsianAmerican","GQ868603","10666","-N/A-",1987-01-01,"Human","Homo sapiens","United States Virgin Islands","genomic RNA",10666,0.969636363636364,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"South America","Rest Central America"
"4269","DENV-2/VE/BID-V3366/1987","Dengue virus 2","2-American","GQ868599","10668","-N/A-",1987-01-01,"Human","Homo sapiens","Venezuela","genomic RNA",10668,0.969818181818182,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"South America","Rest South America"
"4270","D87-116","Dengue virus 1",NA,"JN638341","10735","-N/A-",1987-01-01,"Unknown","-N/A-","Thailand","genomic RNA",10735,0.975909090909091,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"Asia","Southeastern Asia"
"4271","59538","Dengue virus 3",NA,"LT996912","10173","-N/A-",1987-01-01,"Human","Homo sapiens","Malaysia","viral cRNA",10173,0.924818181818182,">90%",1987-01-01,1986-12-28,1986-12-28,1986-12-28,1987-01-01,"Asia","Southeastern Asia"
"4272","DENV-2/US/BID-V685/1988","Dengue virus 2","2_AsianAmerican","EU482742","10678","-N/A-",1988-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"North America","USA"
"4273","ThD2_0026_88","Dengue virus 2","2-AsianI","DQ181802","10723","-N/A-",1988-01-01,"Unknown","-N/A-","Thailand","genomic RNA",10723,0.974818181818182,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"Asia","Southeastern Asia"
"4274","DENV-2/US/BID-V1176/1988","Dengue virus 2","2_AsianAmerican","EU482579","10678","-N/A-",1988-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"North America","USA"
"4275","DENV-2/US/BID-V1175/1988","Dengue virus 2","2_AsianAmerican","EU482578","10678","-N/A-",1988-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"North America","USA"
"4276","DENV-2/US/BID-V690/1988","Dengue virus 2","2_AsianAmerican","EU482747","10678","-N/A-",1988-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"North America","USA"
"4277","DENV-2/VN/BID-V2947/1988","Dengue virus 2","2_AsianAmerican","JN819418","10576","-N/A-",1988-01-01,"Human","Homo sapiens","Vietnam","genomic RNA",10576,0.961454545454545,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"Asia","Southeastern Asia"
"4278","36034/BR/RJ/1988","Dengue virus 1",NA,"KF672761","10176","-N/A-",1988-01-01,"Human","Homo sapiens","Brazil","genomic RNA",10176,0.925090909090909,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"South America","Brazil"
"4279","00522/88","Dengue virus 1",NA,"MW946038","10179","-N/A-",1988-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10179,0.925363636363636,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"Asia","Southeastern Asia"
"4280","05470/88","Dengue virus 2","2-AsianAmerican","MW946461","10175","-N/A-",1988-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10175,0.925,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"Asia","Southeastern Asia"
"4281","DENV1-5_RIO_H_36589","Dengue virus 1",NA,"OL452067","10705","-N/A-",1988-01-01,"Human","Homo sapiens","Angola","genomic RNA",10705,0.973181818181818,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"Africa","Southern Africa"
"4282","DENV2-4_PH_H023-88","Dengue virus 2",NA,"OK605760","10722","-N/A-",1988-01-01,"Human","Homo sapiens","Philippines","genomic RNA",10722,0.974727272727273,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"Asia","Southeastern Asia"
"4283","Dengue 2 239127 Palau 1988","Dengue virus 2",NA,"OK469347","10680","-N/A-",1988-01-01,"Human","Homo sapiens","Palau","genomic RNA",10680,0.970909090909091,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"Australia","Oceania"
"4284","D88-453 DEN 3 3/00","Dengue virus 3","3-II","OK469353","10660","-N/A-",1988-01-01,"Human","Homo sapiens","Thailand","genomic RNA",10660,0.969090909090909,">90%",1988-01-01,1987-12-27,1987-12-27,1987-12-27,1988-01-01,"Asia","Southeastern Asia"
"4285","DENV-2/US/BID-V1179/1989","Dengue virus 2","2_AsianAmerican","EU482582","10679","-N/A-",1989-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10679,0.970818181818182,">90%",1989-01-01,1989-01-01,1988-12-25,1988-12-25,1989-01-01,"North America","USA"
"4286","DENV-2/US/BID-V689/1989","Dengue virus 2","2_AsianAmerican","EU482746","10678","-N/A-",1989-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1989-01-01,1989-01-01,1988-12-25,1988-12-25,1989-01-01,"North America","USA"
"4287","DENV-2/US/BID-V688/1989","Dengue virus 2","2_AsianAmerican","EU482745","10678","-N/A-",1989-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1989-01-01,1989-01-01,1988-12-25,1988-12-25,1989-01-01,"North America","USA"
"4288","DENV-2/US/BID-V1180/1989","Dengue virus 2","2_AsianAmerican","EU482583","10678","-N/A-",1989-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1989-01-01,1989-01-01,1988-12-25,1988-12-25,1989-01-01,"North America","USA"
"4289","DENV-2/US/BID-V1181/1989","Dengue virus 2","2_AsianAmerican","EU482584","10662","-N/A-",1989-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10662,0.969272727272727,">90%",1989-01-01,1989-01-01,1988-12-25,1988-12-25,1989-01-01,"North America","USA"
"4290","DENV-2/US/BID-V687/1989","Dengue virus 2","2_AsianAmerican","EU482744","10677","-N/A-",1989-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10677,0.970636363636364,">90%",1989-01-01,1989-01-01,1988-12-25,1988-12-25,1989-01-01,"North America","USA"
"4291","DENV-2/US/BID-V1061/1989","Dengue virus 2","2_AsianAmerican","EU660398","10639","-N/A-",1989-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10639,0.967181818181818,">90%",1989-01-01,1989-01-01,1988-12-25,1988-12-25,1989-01-01,"North America","USA"
"4292","DENV-2/US/BID-V1182/1989","Dengue virus 2","2_AsianAmerican","EU482585","10678","-N/A-",1989-01-01,"Human","Homo sapiens","United States of America","genomic RNA",10678,0.970727272727273,">90%",1989-01-01,1989-01-01,1988-12-25,1988-12-25,1989-01-01,"North America","USA"
"4293","FGA/89","Dengue virus 1",NA,"AF226687","10735","-N/A-",1989-01-01,"Unknown","-N/A-",NA,"genomic RNA",10735,0.975909090909091,">90%",1989-01-01,1989-01-01,1988-12-25,1988-12-25,1989-01-01,NA,NA
"4294","PF89/27643","Dengue virus 3","3-I","AY744677","10707","-N/A-",1989-01-01,"Human","Homo sapiens","French Polynesia","genomic RNA",10707,0.973363636363636,">90%",1989-01-01,1989-01-01,1988-12-25,1988-12-25,1989-01-01,"Australia","Oceania"
